,Center Name,Center ID,District,District ID,PIN Code,State,Paid/Free,Minimum Age,Vaccine,Dose Capacity,Predicted Time Range,25-May,26-May,27-May,28-May,29-May,30-May,31-May,01-Jun,02-Jun,03-Jun,04-Jun,05-Jun,06-Jun,07-Jun,08-Jun,09-Jun,10-Jun,11-Jun,12-Jun,13-Jun,14-Jun,15-Jun,16-Jun,17-Jun,18-Jun,19-Jun,20-Jun,21-Jun,22-Jun,23-Jun,24-Jun,25-Jun,26-Jun,27-Jun,28-Jun,29-Jun,30-Jun,01-Jul,02-Jul,03-Jul,04-Jul,05-Jul,06-Jul,07-Jul,08-Jul,09-Jul,10-Jul,11-Jul,12-Jul,13-Jul,14-Jul,15-Jul,16-Jul,17-Jul,18-Jul,19-Jul,20-Jul,21-Jul,22-Jul,23-Jul,24-Jul,25-Jul,26-Jul,27-Jul,28-Jul,29-Jul,30-Jul,31-Jul,01-Aug,02-Aug,03-Aug,04-Aug,05-Aug,06-Aug,07-Aug,08-Aug,09-Aug,10-Aug,11-Aug,12-Aug,13-Aug,14-Aug,15-Aug,16-Aug,17-Aug,18-Aug,19-Aug,20-Aug,21-Aug,22-Aug,23-Aug,24-Aug,25-Aug,26-Aug,27-Aug,28-Aug,29-Aug,30-Aug,31-Aug,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170
935,Dr B L Kapur Hospital Site 1,560765,Central Delhi,141,110005,Delhi,Paid,18,COVISHIELD,1600,,,,,,,,20:41,21:36,,,21:03,Prev,04:55,Prev,Prev,Prev,05:39,10-Jun 16-13,10-Jun 16-13,10-Jun 16-13,10-Jun 16-13,10-Jun 16-13,10-Jun 16-13,11-Jun 04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,JEEWAN MALA HOSPITAL SITE 1,580267,Central Delhi,141,110005,Delhi,Paid,18,COVISHIELD,100,,,,,,,,06:33,,,,,,,,,,,,,,,,16-Jun 17-14,16-Jun 17-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,Dr B L Kapur Hospital Site 3,560769,Central Delhi,141,110005,Delhi,Paid,18,COVISHIELD,1800,,,21:18,,23:00,,,21:54,22:28,,21:03,Prev,Prev,04:55,Prev,Prev,Prev,05:39,10-Jun 22-40,10-Jun 17-35,10-Jun 17-35,10-Jun 17-35,10-Jun 17-35,10-Jun 17-35,11-Jun 04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,Sir Ganga Ram Hospital Site 2,560733,Central Delhi,141,110060,Delhi,Paid,18,COVAXIN,300,,,,,,,,,,,,,,,05-Jun 14-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,DELHI HEART LUNG INS. SITE 2,706779,Central Delhi,141,110005,Delhi,Paid,18,COVAXIN,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,TIRATH RAM HOS Site 1,560706,Central Delhi,141,110054,Delhi,Paid,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,Unit Apollo Specialty Hospital,728504,Central Delhi,141,110005,Delhi,Paid,18,COVISHIELD,200,,,,,,,,,,,,,09:47,,06-Jun 18-42,07-Jun 13-54,,09-Jun 17-50,10-Jun 16-28,11-Jun 10-29,,12-Jun 18-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,BLK MAX (N.K. Bagrodia School),729977,Central Delhi,141,110005,Delhi,Paid,18,COVISHIELD,900,,,,,,,,,,,,,,,06-Jun 15-42,07-Jun 17-42,07-Jun 17-42,07-Jun 17-42,10-Jun 19-10,10-Jun 19-10,10-Jun 19-10,10-Jun 19-10,10-Jun 19-10,10-Jun 19-10,11-Jun 04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,BLK MAX (N.K Bagrodia School)2,729980,Central Delhi,141,110005,Delhi,Paid,18,COVISHIELD,900,,,,,,,,,,,,,,,06-Jun 16-24,07-Jun 19-22,07-Jun 19-22,07-Jun 19-22,10-Jun 19-26,10-Jun 19-26,10-Jun 19-26,10-Jun 19-26,10-Jun 19-26,10-Jun 19-26,11-Jun 04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,BLK MAX Roshanara Club,732492,Central Delhi,141,110007,Delhi,Paid,18,COVISHIELD,500,,,,,,,,,,,,,,,06-Jun 22-05,07-Jun 22-59,08-Jun 22-27,08-Jun 22-27,10-Jun 18-59,10-Jun 18-59,10-Jun 18-59,10-Jun 18-59,10-Jun 18-59,10-Jun 18-59,11-Jun 04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,GSBV BURARI SITE 1,693443,Central Delhi,141,110084,Delhi,Free,18,COVAXIN,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,GSBV BURARI SITE 3,693746,Central Delhi,141,110084,Delhi,Free,18,COVAXIN,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,GSBV BURARI SITE 5,693748,Central Delhi,141,110084,Delhi,Free,18,COVAXIN,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,GSBV BURARI SITE 4,693747,Central Delhi,141,110084,Delhi,Free,18,COVAXIN,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,GSBV BURARI SITE 2,693745,Central Delhi,141,110084,Delhi,Free,18,COVAXIN,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,SBV Rani Jhansi Road SITE 2,693777,Central Delhi,141,110055,Delhi,Free,18,COVAXIN,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,SBV Rani Jhansi Road SITE 1,693451,Central Delhi,141,110055,Delhi,Free,18,COVAXIN,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,SBV Rani Jhansi Road SITE 4,693782,Central Delhi,141,110055,Delhi,Free,18,COVAXIN,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,SBV Rani Jhansi Road SITE 3,693780,Central Delhi,141,110055,Delhi,Free,18,COVAXIN,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,SBV Rani Jhansi Road SITE 5,693784,Central Delhi,141,110055,Delhi,Free,18,COVAXIN,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,BLK MAX NK Bagrodia S Drive In,734270,Central Delhi,141,110005,Delhi,Paid,18,COVISHIELD,400,,,,,,,,,,,,,,,,08-Jun 08-58,08-Jun 22-32,08-Jun 22-32,10-Jun 19-35,10-Jun 19-35,10-Jun 19-35,10-Jun 19-35,10-Jun 19-35,10-Jun 19-35,11-Jun 04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,BLKMAX PP International School,734268,Central Delhi,141,110005,Delhi,Paid,18,COVISHIELD,900,,,,,,,,,,,,,,,,,08-Jun 14-49,08-Jun 22-37,10-Jun 19-35,10-Jun 19-35,10-Jun 19-35,10-Jun 19-35,10-Jun 19-35,10-Jun 19-35,11-Jun 04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,Sarvodhya V Mori G NO.1 SITE 1,693446,Central Delhi,141,110006,Delhi,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,Sarvodhya V Mori G NO.1 SITE 4,693754,Central Delhi,141,110006,Delhi,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 22-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,Sarvodhya V Mori G NO.1 SITE 2,693750,Central Delhi,141,110006,Delhi,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 22-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,Sarvodhya V Mori G NO.1 SITE 3,693752,Central Delhi,141,110006,Delhi,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 22-57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,SBV JAMA MASJID URDU SITE 2,693763,Central Delhi,141,110006,Delhi,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 23-02,10-Jun 22-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,SBV JAMA MASJID URDU SITE 3,693768,Central Delhi,141,110006,Delhi,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 23-02,10-Jun 22-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,SBV JAMA MASJID URDU SITE 1,693450,Central Delhi,141,110006,Delhi,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 23-02,10-Jun 22-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,SBV JAMA MASJID HINDI SITE 4,693772,Central Delhi,141,110006,Delhi,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,09-Jun 23-02,10-Jun 22-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,SBV JAMA MASJID HINDI SITE 5,693774,Central Delhi,141,110006,Delhi,Free,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,,11-Jun 08-44,12-Jun 08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,Sarvodhya V Mori G NO.1 SITE 5,693756,Central Delhi,141,110006,Delhi,Free,18,COVISHIELD,100,,,,,,,,,,,,,,,,,,,11-Jun 08-44,12-Jun 08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,BLK MAX (NKS Hospital),735998,Central Delhi,141,110007,Delhi,Paid,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,10-Jun 09-04,10-Jun 19-35,10-Jun 19-35,10-Jun 19-35,10-Jun 19-35,10-Jun 19-35,10-Jun 19-35,11-Jun 04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,BLK MAX (Kalra Hospital SRCN),736003,Central Delhi,141,110005,Delhi,Paid,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,10-Jun 12-55,10-Jun 19-41,10-Jun 19-41,10-Jun 21-59,10-Jun 21-59,10-Jun 21-59,10-Jun 21-59,11-Jun 04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,BLK MAX (Kalra Hospital),736006,Central Delhi,141,110005,Delhi,Paid,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,10-Jun 12-55,10-Jun 21-14,10-Jun 21-14,10-Jun 21-54,10-Jun 21-54,10-Jun 21-54,10-Jun 21-54,11-Jun 04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,BLK MAX (Gandhi Hospital),738298,Central Delhi,141,110005,Delhi,Paid,18,COVISHIELD,200,,,,,,,,,,,,,,,,,,10-Jun 13-38,10-Jun 21-19,10-Jun 21-30,10-Jun 21-30,10-Jun 21-30,10-Jun 21-30,10-Jun 21-30,11-Jun 04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,BLK MAX (Shri Gandhi Hospital),741173,Central Delhi,141,110007,Delhi,Paid,18,COVISHIELD,0,,,,,,,,,,,,,,,,,,,,,12-Jun 21-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,Vidhya Bhawan School KarolBagh,742790,Central Delhi,141,110005,Delhi,Free,18,COVISHIELD,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,Dharamshila Narayan Hospital-1,718003,East Delhi,145,110096,Delhi,Paid,18,COVISHIELD,800,,,,,,10:53,22:08,20:36,20:07,18:04,18:10,18:10,18:08,05-Jun 18-12,06-Jun 18-08,07-Jun 20-46,08-Jun 16-55,08-Jun 16-55,08-Jun 16-55,08-Jun 16-55,08-Jun 16-55,13-Jun 10-32,13-Jun 10-32,13-Jun 10-32,13-Jun 10-32,13-Jun 10-32,13-Jun 10-32,14-Jun 07-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,Max Hospital Patparganj,560610,East Delhi,145,110092,Delhi,Paid,18,COVISHIELD,2300,,,11:07,18:41,,18:35,,21:39,18:37,18:41,22:49,22:32,Prev,Prev,22:38,Prev,08-Jun 17-35,09-Jun 09-32,09-Jun 09-32,09-Jun 09-32,09-Jun 09-32,09-Jun 09-32,09-Jun 09-32,10-Jun 05-16,11-Jun 04-28,12-Jun 07-57,13-Jun 06-31,14-Jun 07-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,MAX HOSPITAL-1,7979,East Delhi,145,110092,Delhi,Paid,18,COVISHIELD,2300,,,,,,,,21:49,18:11,18:04,22:43,22:53,Prev,Prev,Prev,Prev,08-Jun 17-25,09-Jun 09-32,09-Jun 09-32,09-Jun 09-32,09-Jun 09-32,09-Jun 09-32,09-Jun 09-32,10-Jun 05-16,11-Jun 04-28,12-Jun 07-57,13-Jun 06-31,14-Jun 07-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,Dharamshila Narayan Hospital-2,718017,East Delhi,145,110096,Delhi,Paid,18,COVISHIELD,800,,,,,,10:53,11:17,20:36,20:07,18:04,18:10,18:10,18:08,05-Jun 18-12,06-Jun 18-08,07-Jun 20-46,08-Jun 16-55,08-Jun 16-55,08-Jun 16-55,08-Jun 16-55,08-Jun 16-55,13-Jun 10-05,13-Jun 10-11,13-Jun 10-11,13-Jun 10-11,13-Jun 10-11,13-Jun 10-11,14-Jun 07-37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,Drive Thru-National Victor Max,732213,East Delhi,145,110092,Delhi,Paid,18,COVISHIELD,1000,,,,,,,,,,,,,,,06-Jun 19-05,07-Jun 15-48,08-Jun 16-55,09-Jun 15-00,10-Jun 15-50,11-Jun 20-09,12-Jun 12-14,13-Jun 16-55,14-Jun 16-07,16-Jun 17-14,16-Jun 17-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,DriveThru SportComplex CWG Max,732285,East Delhi,145,110092,Delhi,Paid,18,COVISHIELD,1000,,,,,,,,,,,,,,,06-Jun 19-05,07-Jun 15-42,08-Jun 16-55,09-Jun 14-50,10-Jun 15-50,11-Jun 16-18,11-Jun 16-18,13-Jun 16-24,14-Jun 17-02,16-Jun 17-14,16-Jun 17-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,RSK Vidyalaya W ChanderNagar-1,693930,East Delhi,145,110051,Delhi,Free,18,COVAXIN,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,RSK Vidyalaya W ChanderNagar-2,693942,East Delhi,145,110051,Delhi,Free,18,COVAXIN,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,EDMC PS Mayur Vihar P-3 Site-1,697735,East Delhi,145,110096,Delhi,Free,18,COVAXIN,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,RSK Vidyalaya W ChanderNagar-3,693948,East Delhi,145,110051,Delhi,Free,18,COVAXIN,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,RSK Vidyalaya W ChanderNagar-4,693952,East Delhi,145,110051,Delhi,Free,18,COVAXIN,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,RSK Vidyalaya W ChanderNagar-5,693957,East Delhi,145,110051,Delhi,Free,18,COVAXIN,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
