,Center Name,District,District ID
7074,CH BERTHIN CVC,Bilaspur,219
7075,CH GHAWANDAL CVC,Bilaspur,219
7076,CH GHUMARWIN CVC,Bilaspur,219
7077,CH MARKAND CVC,Bilaspur,219
7078,CHC BHARARI CVC,Bilaspur,219
7079,CHC HARLOG CVC,Bilaspur,219
7080,CHC HATWAR CVC,Bilaspur,219
7081,CHC JHANDUTA CVC,Bilaspur,219
7082,CHC KUTHERA CVC,Bilaspur,219
7083,CHC PANJGAIN CVC,Bilaspur,219
7084,CHC TALAI CVC,Bilaspur,219
7085,DH BILASPUR CVC,Bilaspur,219
7086,HSC BALA CVC,Bilaspur,219
7087,HSC BALHI MARETA CVC,Bilaspur,219
7088,HSC BALOH CVC,Bilaspur,219
7089,HSC BALRA CVC,Bilaspur,219
7090,HSC BAMTA CVC,Bilaspur,219
7091,HSC BARICHOWK CVC,Bilaspur,219
7092,HSC BARSAND CVC,Bilaspur,219
7093,HSC BEHAL CVC,Bilaspur,219
7094,HSC BEHNA JATTAN CVC,Bilaspur,219
7095,HSC BERI CVC,Bilaspur,219
7096,HSC BHAROLI KALAN CVC,Bilaspur,219
7097,HSC CHANARDI CVC,Bilaspur,219
7098,HSC CHANDPUR CVC,Bilaspur,219
7099,HSC CHHAT CVC,Bilaspur,219
7100,HSC DABAR CVC,Bilaspur,219
7101,HSC DABAT CVC,Bilaspur,219
7102,HSC DABLA CVC,Bilaspur,219
7103,HSC DAHAD CVC,Bilaspur,219
7104,HSC DANGAR CVC,Bilaspur,219
7105,HSC DASHLEHRA CVC,Bilaspur,219
7106,HSC DEOLI CVC,Bilaspur,219
7107,HSC DHARAR CVC,Bilaspur,219
7108,HSC DHARTATOH CVC,Bilaspur,219
7109,HSC DHOLAG CVC,Bilaspur,219
7110,HSC DOHAK CVC,Bilaspur,219
7111,HSC FATOH CVC,Bilaspur,219
7112,HSC GHARAN CVC,Bilaspur,219
7113,HSC GUGGA BHATER CVC,Bilaspur,219
7114,HSC GUGGA GEHRWIN CVC,Bilaspur,219
7115,HSC JEORKHAS CVC,Bilaspur,219
7116,HSC KANFARA CVC,Bilaspur,219
7117,HSC KANJYAN CVC,Bilaspur,219
7118,HSC KARLOTI CVC,Bilaspur,219
7119,HSC KHALSAI CVC,Bilaspur,219
7120,HSC KOTHIPURA CVC,Bilaspur,219
7121,HSC KOTLU BRAHMNA CVC,Bilaspur,219
7122,HSC KUDDI CVC,Bilaspur,219
7123,HSC LADDA CVC,Bilaspur,219
7124,HSC LAKHALA CVC,Bilaspur,219
7125,HSC LETHWIN CVC,Bilaspur,219
7126,HSC LUHARDA CVC,Bilaspur,219
7127,HSC MAJARI CVC,Bilaspur,219
7128,HSC MALANGAN CVC,Bilaspur,219
7129,HSC MALROUN CVC,Bilaspur,219
7130,HSC MUNDKHAR CVC,Bilaspur,219
7131,HSC NAGHIAR CVC,Bilaspur,219
7132,HSC NAKHLERA CVC,Bilaspur,219
7133,HSC NAKRANA CVC,Bilaspur,219
7134,HSC NASWAL CVC,Bilaspur,219
7135,HSC NICHLI BHATER CVC,Bilaspur,219
7136,HSC NOG CVC,Bilaspur,219
7137,HSC PADHYAN CVC,Bilaspur,219
7138,HSC PEHRWIN CVC,Bilaspur,219
7139,HSC RISHIKESH CVC,Bilaspur,219
7140,HSC SALAHON CVC,Bilaspur,219
7141,HSC SALNOO CVC,Bilaspur,219
7142,HSC SALWAR CVC,Bilaspur,219
7143,HSC SAMOH (RALLY) CVC,Bilaspur,219
7144,HSC SUNHANI CVC,Bilaspur,219
7145,HSC TALWARA CVC,Bilaspur,219
7146,HSC TARER CVC,Bilaspur,219
7147,PHC BHAKRA CVC,Bilaspur,219
7148,PHC MEHARI KATHLA CVC,Bilaspur,219
7149,PHC NAMHOL CVC,Bilaspur,219
7150,PHC PANOUL CVC,Bilaspur,219
7151,PHC RAURA CVC,Bilaspur,219
7152,PHC SWARGHAT CVC,Bilaspur,219
7153,AURA HSC,Chamba,214
7154,BAAT HSC,Chamba,214
7155,BACHAT BHAWAN CHAMBA,Chamba,214
7156,BADGRAM HSC,Chamba,214
7157,BAGHEIGARH PHC,Chamba,214
7158,BAKATPUR HSC,Chamba,214
7159,BALERA HSC,Chamba,214
7160,BATHARI MCH,Chamba,214
7161,BHARARA HSC 1,Chamba,214
7162,BHARARI HSC,Chamba,214
7163,BHARMOUR MCH,Chamba,214
7164,BRANGAL MCH,Chamba,214
7165,BREHI HSC,Chamba,214
7166,CHHITRERI HSC,Chamba,214
7167,CHUHAN HSC,Chamba,214
7168,CHUHNOTA AWC,Chamba,214
7169,DAV COLLEGE BANIKHET,Chamba,214
7170,DEOL HSC,Chamba,214
7171,DEVIKOTHI HSC,Chamba,214
7172,DHAROON HSC,Chamba,214
7173,DHULLARA MCH,Chamba,214
7174,DIYOLA HSC,Chamba,214
7175,DUGLI HSC,Chamba,214
7176,DURGATHI AHC,Chamba,214
7177,FOREST REST HOUSE GAROLA,Chamba,214
7178,GADFRI HSC,Chamba,214
7179,GATE HSC,Chamba,214
7180,GDC CHOWARI,Chamba,214
7181,GDC SALOONI,Chamba,214
7182,GSSS (GIRLS) BHARMOUR,Chamba,214
7183,GSSS (GIRLS) CHAMBA,Chamba,214
7184,GSSS DALHOUSIE,Chamba,214
7185,GSSS GEHRA,Chamba,214
7186,GSSS MEHLA,Chamba,214
7187,GSSS PUKHARI,Chamba,214
7188,GSSS TELKA,Chamba,214
7189,GSSS TISSA,Chamba,214
7190,GUDEIN HSC,Chamba,214
7191,GULEI HSC,Chamba,214
7192,JADERA HSC,Chamba,214
7193,JASSOURGARH PHC,Chamba,214
7194,JATKARI HSC,Chamba,214
7195,JOLNA HSC,Chamba,214
7196,KAINTHLI HSC,Chamba,214
7197,KALHEL PHC,Chamba,214
7198,KATHALA HSC,Chamba,214
7199,KHANI HSC,Chamba,214
7200,KIANI HSC,Chamba,214
7201,KIHAR MCH,Chamba,214
7202,KILLAR MCH,Chamba,214
7203,KOLKA HSC,Chamba,214
7204,KOONR HSC,Chamba,214
7205,KUGTI HSC,Chamba,214
7206,LADHAN HSC,Chamba,214
7207,LUDDU HSC,Chamba,214
7208,LYLH HSC,Chamba,214
7209,MAUWA HSC,Chamba,214
7210,MEHLA MCH,Chamba,214
7211,MOTLA PHC,Chamba,214
7212,MUNDI HSC,Chamba,214
7213,NAKROD PHC,Chamba,214
7214,NHPC KARIAN,Chamba,214
7215,OSAL HSC,Chamba,214
7216,POLAN HSC,Chamba,214
7217,QUARSIE HSC,Chamba,214
7218,RAIPUR HSC,Chamba,214
7219,RAJEIN HSC,Chamba,214
7220,RAJERA HSC,Chamba,214
7221,SANWAL HSC,Chamba,214
7222,SATHLI HSC,Chamba,214
7223,SIUNR HSC,Chamba,214
7224,SUNARA HSC,Chamba,214
7225,SUNGAL HSC,Chamba,214
7226,THALLI HSC,Chamba,214
7227,TIKKRI PHC,Chamba,214
7228,TRELLA HSC,Chamba,214
7229,TRIBAL BHAWAN SIHUNTA,Chamba,214
7230,UTEEP HSC,Chamba,214
7231,WANGAL PHC,Chamba,214
7232,BARSAR CH (CVC),Hamirpur,217
7233,BHORANJ CH (CVC),Hamirpur,217
7234,BIJHARI CHC (CVC),Hamirpur,217
7235,CHOURI PHC(CVC),Hamirpur,217
7236,DHANETA PHC(CVC),Hamirpur,217
7237,DR.RKGMC HAMIRPUR(CVC2),Hamirpur,217
7238,GALORE CHC (CVC),Hamirpur,217
7239,JAHOO PHC(CVC),Hamirpur,217
7240,KASHMIR PHC (CVC),Hamirpur,217
7241,KUTHERA PHC(CVC),Hamirpur,217
7242,NADAUN CH (CVC),Hamirpur,217
7243,SUJANPUR CH (CVC),Hamirpur,217
7244,TAUNI DEVI (CVC),Hamirpur,217
7245,ALUHA HC,Kangra,213
7246,BADUKHAR PHC,Kangra,213
7247,BIR CHC,Kangra,213
7248,BOHAN BHATTI HSC,Kangra,213
7249,CH BAIJNATH,Kangra,213
7250,CH BHAWARNA,Kangra,213
7251,CH KANGRA,Kangra,213
7252,CH NAGROTA BAGWAN,Kangra,213
7253,CH NURPUR,Kangra,213
7254,CH REHAN,Kangra,213
7255,CHADHIAR CH,Kangra,213
7256,CHAMUNDA PHC,Kangra,213
7257,CHARRI PHC,Kangra,213
7258,CHC BAROH,Kangra,213
7259,CHC GANGATH,Kangra,213
7260,CHC MAJHEEN,Kangra,213
7261,CHC REY1,Kangra,213
7262,CIVIL HOSP PALAMPUR,Kangra,213
7263,DADASIBA CH,Kangra,213
7264,DARI PHC,Kangra,213
7265,DARKATA HSC,Kangra,213
7266,DEHRIAN HC,Kangra,213
7267,DHAMETA PHC,Kangra,213
7268,DHARAMSHALA ZH,Kangra,213
7269,DHEERA CHC,Kangra,213
7270,FATEHPUR CH,Kangra,213
7271,GOPALPUR MCH,Kangra,213
7272,GSSS BHADAL,Kangra,213
7273,HARIPUR CHC,Kangra,213
7274,INDORA CH,Kangra,213
7275,JAISINGHPUR CH,Kangra,213
7276,JASSUR PHC,Kangra,213
7277,JAWALI MCH,Kangra,213
7278,JWALAMUKHI CH,Kangra,213
7279,KANDWARI PHC,Kangra,213
7280,KHERIAN CHC,Kangra,213
7281,KHUNDIAN CHC,Kangra,213
7282,KOTLA MCH,Kangra,213
7283,LAGRU HSC,Kangra,213
7284,LUNJ MCH,Kangra,213
7285,MANIARA PHC,Kangra,213
7286,NAGROTA SURIAN CHC,Kangra,213
7287,PAISA AHC,Kangra,213
7288,PANCHRUKHI PHC,Kangra,213
7289,PRAGPUR PHC,Kangra,213
7290,RAKKAR PHC,Kangra,213
7291,SADWAN MCH,Kangra,213
7292,SEON PHC,Kangra,213
7293,SHAHPUR CH,Kangra,213
7294,SUNHET PHC,Kangra,213
7295,TAKIPUR PHC,Kangra,213
7296,THURAL CH,Kangra,213
7297,TIHRI PHC,Kangra,213
7298,CHC BHABANAGAR GROUND FLOOR,Kinnaur,216
7299,PHC RIBBA,Kinnaur,216
7300,RH PEO,Kinnaur,216
7301,CH BANJAR,Kullu,211
7302,CH NIRMAND,Kullu,211
7303,CHC DALASH,Kullu,211
7304,CHC PATLIKUL,Kullu,211
7305,CHC SAINJ,Kullu,211
7306,CIVIL HOSPITAL ANNI MCH,Kullu,211
7307,CIVIL HOSPITAL MANALI,Kullu,211
7308,GARSA PHC,Kullu,211
7309,JARI CHC MCH,Kullu,211
7310,PHC BHUTTI,Kullu,211
7311,PHC GUSHAINI MCH,Kullu,211
7312,PHC NAGGAR,Kullu,211
7313,RH KULLU 1 (ABOVE 45 YEARS),Kullu,211
7314,TEGUBEHAR CIVIL HOSPITAL,Kullu,211
7315,KEYLONG MCH,Lahaul Spiti,210
7316,BAGGI PHC CVC,Mandi,215
7317,BAGSAID CH CVC,Mandi,215
7318,BALDWARA CHC CVC,Mandi,215
7319,BALICHOWKI CH CVC,Mandi,215
7320,BAROT CHC CVC,Mandi,215
7321,CHAUNTRA PHC CVC,Mandi,215
7322,CHOLTHRA PHC CVC,Mandi,215
7323,CHOWK PHC CVC,Mandi,215
7324,DEHAR CHC CVC,Mandi,215
7325,DHARAMPUR CH CVC,Mandi,215
7326,FATEHPUR PHC CVC,Mandi,215
7327,GSSS BOYS MANDI CVC,Mandi,215
7328,GSSS BOYS MANDI CVC 1,Mandi,215
7329,JANJEHLI CH CVC,Mandi,215
7330,JHUNGI PHC CVC,Mandi,215
7331,JOGINDERNAGAR CH CVC,Mandi,215
7332,KANAID PHC CVC,Mandi,215
7333,KARSOG CH CVC,Mandi,215
7334,KATAULA CH CVC,Mandi,215
7335,KOTLI CH CVC,Mandi,215
7336,LADBHAROLE CH CVC,Mandi,215
7337,LEDA PHC CVC,Mandi,215
7338,MANDAL HSC,Mandi,215
7339,NAGWAIN CH CVC,Mandi,215
7340,PADHAR CH CVC,Mandi,215
7341,PANGANA CHC CVC,Mandi,215
7342,REWALSAR CHC CVC,Mandi,215
7343,SAMAILA PHC CVC,Mandi,215
7344,SANDHOLE CH CVC,Mandi,215
7345,SARKAGHAT CH CVC,Mandi,215
7346,SLBSGMCH,Mandi,215
7347,SUNDERNAGAR CH CVC,Mandi,215
7348,AYURVEDIC HOSPITAL RAMPUR CVC,Shimla,208
7349,CH CHOPAL CVC,Shimla,208
7350,CH JUBBAL CVC,Shimla,208
7351,CH KAWAR CVC,Shimla,208
7352,CH KOTGARH CVC,Shimla,208
7353,CH KUMARSAIN CVC,Shimla,208
7354,CH MGMSC KHANERI CVC,Shimla,208
7355,CH NERWA CVC,Shimla,208
7356,CH ROHRU CVC,Shimla,208
7357,CH SARAHAN CVC,Shimla,208
7358,CH SUNNI CVC,Shimla,208
7359,CH THEOG CVC,Shimla,208
7360,CHC BARAGAON CVC,Shimla,208
7361,CHC CHIRGAON CVC,Shimla,208
7362,CHC DHAMI CVC,Shimla,208
7363,CHC KOTKHAI CVC,Shimla,208
7364,CHC KUPVI CVC,Shimla,208
7365,CHC MASHOBRA CVC,Shimla,208
7366,CHC NANKHARI CVC,Shimla,208
7367,CHC SARASWATI NAGAR CVC,Shimla,208
7368,CHC SHOGHI CVC,Shimla,208
7369,CHC TIKKAR CVC,Shimla,208
7370,DDU OLD BUILDING CVC,Shimla,208
7371,HSC ALOTI CVC,Shimla,208
7372,HSC BAJROLIPUL CVC,Shimla,208
7373,HSC BATOL CVC,Shimla,208
7374,HSC JAMOG CVC,Shimla,208
7375,HSC MANDRI CVC,Shimla,208
7376,HSC SHOLLA CVC,Shimla,208
7377,HSC TAHOO CVC,Shimla,208
7378,IGMC NEW OPD BLOCK CVC,Shimla,208
7379,KNH HOSPITAL CVC,Shimla,208
7380,PHC ANNADALE CVC,Shimla,208
7381,PHC BADIYARA CVC,Shimla,208
7382,PHC BARACH CVC,Shimla,208
7383,PHC BARTHATA CVC,Shimla,208
7384,PHC BOILEAUGANJ CVC,Shimla,208
7385,PHC DELATH CVC,Shimla,208
7386,PHC DHARECH CVC,Shimla,208
7387,PHC GHANAHATI CVC,Shimla,208
7388,PHC GHORNA CVC,Shimla,208
7389,PHC JAKHU CVC,Shimla,208
7390,PHC JANGLA CVC,Shimla,208
7391,PHC JAWAHAR NAGAR GULTHANI,Shimla,208
7392,PHC JEORI CVC,Shimla,208
7393,PHC JHINA CVC,Shimla,208
7394,PHC KASUMPTI AT GSSS KASUMPTI,Shimla,208
7395,PHC KATLAH CVC,Shimla,208
7396,PHC KHALLINI CVC,Shimla,208
7397,PHC KUTARA CVC,Shimla,208
7398,PHC MATIANA CVC,Shimla,208
7399,PHC NEW SHIMLA CVC,Shimla,208
7400,PHC RAMPUR CVC,Shimla,208
7401,PHC SHARDA CVC,Shimla,208
7402,PHC THANEDHAR CVC,Shimla,208
7403,PHC TOTU CVC,Shimla,208
7404,PHC VIKASNAGAR CVC,Shimla,208
7405,BAGPASHOG HSC,Sirmaur,212
7406,BHAGANI PHC,Sirmaur,212
7407,CIVIL HOSPITAL PAONTA SAHIB,Sirmaur,212
7408,DISTT AYURVEDIC HOSPITAL NAHAN,Sirmaur,212
7409,DR YS PARMAR MC COLLEGE NAHAN,Sirmaur,212
7410,HARIPURDHAR CHC,Sirmaur,212
7411,HORIZON BIOCEUTICAL PVT,Sirmaur,212
7412,KAULAN WALA BHOOD PHC,Sirmaur,212
7413,MAJRA PHC,Sirmaur,212
7414,NAHAN PWD,Sirmaur,212
7415,NARAG PHC,Sirmaur,212
7416,RAJGARH CH,Sirmaur,212
7417,RAJPURA CHC 1,Sirmaur,212
7418,SANGRAH CHC,Sirmaur,212
7419,SARAHAN CH,Sirmaur,212
7420,SATAUN PHC,Sirmaur,212
7421,SHILLAI CH,Sirmaur,212
7422,VARAV BIOGENESIS PVT,Sirmaur,212
7423,ARKI MCH CVC-2,Solan,209
7424,BADDI CIVIL HOSPITAL,Solan,209
7425,BAROTIWALA GSS SCHOOL,Solan,209
7426,BHUMTI PHC( CVC),Solan,209
7427,CHAIL GSS SCHOOL,Solan,209
7428,CHANDI CHC-CVC2,Solan,209
7429,DABHOTA PHC CVC,Solan,209
7430,DARLAGHAT ESI -CVC-2,Solan,209
7431,DEOTHI PHC CVC,Solan,209
7432,DHARAMPUR CHC(CVC),Solan,209
7433,ESI PARWANOO (CVC-2),Solan,209
7434,GHATTI HSC,Solan,209
7435,JOGHON PHC,Solan,209
7436,KANDAGHAT GSS SCHOOL,Solan,209
7437,KUNIHAR CVC-2,Solan,209
7438,NALAGARH HOSPITAL(CVC-2),Solan,209
7439,RAMSAHAR MCH CVC-2,Solan,209
7440,RH SOLAN (CVC-2),Solan,209
7441,SAYRI GSS SCHOOL,Solan,209
7442,SULTANPUR PHC 1,Solan,209
7443,THANA HSC ( BADDI),Solan,209
7444,AMB CH,Una,218
7445,BIHRU HSC,Una,218
7446,CH BANGANA,Una,218
7447,CH GAGRET,Una,218
7448,CHC DHUSSARA,Una,218
7449,CHC DULEHAR,Una,218
7450,CHINTPURNI CH,Una,218
7451,CHURURU PHC,Una,218
7452,DHANET HSC,Una,218
7453,DHUNDLA,Una,218
7454,GDC DAULATPUR CHOWK,Una,218
7455,GOVT.SR.SEC.SCHOOL BOYS UNA,Una,218
7456,GPS BASDEHRA,Una,218
7457,GPS PALKWAH,Una,218
7458,GSSS AMBOTA,Una,218
7459,GSSS BHANJAL,Una,218
7460,GSSS BOY SCHOOL SANTOSHGARH,Una,218
7461,HAROLI CH,Una,218
7462,HSC BALH,Una,218
7463,HSC BOUL,Una,218
7464,HSC BUDHWAR,Una,218
7465,HSC JAKHERA,Una,218
7466,HSC PROIAN,Una,218
7467,HSC TALAI,Una,218
7468,JAROLA HSC,Una,218
7469,MCH THANAKALAN,Una,218
7470,PHC BASAL,Una,218
7471,PHC CHAMIARI,Una,218
7472,PHC DHARMSHALA MAHANTA,Una,218
7473,PHC KUTHARBEET,Una,218
7474,PHC LATHIANI,Una,218
7475,PHC PANJAWAR,Una,218
7476,PHC RAIPUR MAIDAN,Una,218
7477,PHC SOHARI TAKOLI,Una,218
7478,PIPLOO HSC,Una,218
7479,PUBOWAL HSC,Una,218
7480,RADHA SWAMI SATSANG BHAWAN AMB,Una,218
7481,REGIONAL HOSPITAL UNA1,Una,218
7482,TOWN HALL UNA,Una,218
7483,ANANTNAG DH,Anantnag,224
7484,ASHMUQAM PHC,Anantnag,224
7485,AYUSH CENTRE BATAKOOT,Anantnag,224
7486,BIJBEHARA SDH,Anantnag,224
7487,DOORU SDH,Anantnag,224
7488,KOKERNAG SDH,Anantnag,224
7489,NATHPORA (DPL ANG),Anantnag,224
7490,NTPHC FATEHPORA,Anantnag,224
7491,NTPHC KHAYAR,Anantnag,224
7492,NTPHC KULLAR,Anantnag,224
7493,NTPHC LARKIPORA,Anantnag,224
7494,NTPHC NOWGAM,Anantnag,224
7495,NTPHC NOWPORA,Anantnag,224
7496,NTPHC SILIGAM,Anantnag,224
7497,NTPHC T.B SHAH,Anantnag,224
7498,NTPHC UTTERSOO,Anantnag,224
7499,PHC ACHABAL,Anantnag,224
7500,PHC AKINGAM,Anantnag,224
7501,PHC ANCHIDORA,Anantnag,224
7502,PHC ANDLASH,Anantnag,224
7503,PHC AWOORA,Anantnag,224
7504,PHC BRAKPORA,Anantnag,224
7505,PHC CHITTERGULL,Anantnag,224
7506,PHC HAKURA,Anantnag,224
7507,PHC HAPATNARD,Anantnag,224
7508,PHC K.KALAN,Anantnag,224
7509,PHC LARNOO,Anantnag,224
7510,PHC MARHAMA,Anantnag,224
7511,PHC MATTAN,Anantnag,224
7512,PHC NOWGAM,Anantnag,224
7513,PHC PAHALGAM,Anantnag,224
7514,PHC QAMMER,Anantnag,224
7515,PHC RANIPORA,Anantnag,224
7516,PHC SALIA,Anantnag,224
7517,PHC SALLAR,Anantnag,224
7518,PHC SIRGUFWARA,Anantnag,224
7519,PHC SIRHAMA,Anantnag,224
7520,PHC VEERI,Anantnag,224
7521,PHC VERINAG,Anantnag,224
7522,PHC WANDEWALGAM,Anantnag,224
7523,SDH SEER,Anantnag,224
7524,SHANGUS CHC,Anantnag,224
7525,SUB CENETER MAGAM,Anantnag,224
7526,SUB CENTER BADASGAM,Anantnag,224
7527,SUB CENTER BATAGUND,Anantnag,224
7528,SUB CENTER BRAGAM,Anantnag,224
7529,SUB CENTER HALSIDAR,Anantnag,224
7530,SUB CENTER LIVER,Anantnag,224
7531,SUB CENTER SETHAR,Anantnag,224
7532,SUB CENTRE ACHABAL,Anantnag,224
7533,SUB CENTRE ADOO,Anantnag,224
7534,SUB CENTRE MAHMOOD ABAD,Anantnag,224
7535,SUB CENTRE WAGHAMA,Anantnag,224
7536,AHAMSHAREIF SC,Bandipore,223
7537,AJAS NTPHC,Bandipore,223
7538,ALOOSA,Bandipore,223
7539,ARAGAM HWC,Bandipore,223
7540,AUTWATHOO,Bandipore,223
7541,BADUGAM,Bandipore,223
7542,BANKOOT,Bandipore,223
7543,BARNOIE NTPHC,Bandipore,223
7544,BINILIPORA HWC,Bandipore,223
7545,BSF BANDIPORA,Bandipore,223
7546,CHANDERGEER HWC,Bandipore,223
7547,CHATIBANDI PAYEEN,Bandipore,223
7548,CHEWA HWC,Bandipore,223
7549,CHUNTIMULLA PHC,Bandipore,223
7550,DARDPORA,Bandipore,223
7551,DAWAR SDH,Bandipore,223
7552,DOBAN SC,Bandipore,223
7553,DPL BANDIPORA,Bandipore,223
7554,FLWS CRPF,Bandipore,223
7555,GUNDIBOON SC,Bandipore,223
7556,HAJAN CHC,Bandipore,223
7557,HWC GAMROO,Bandipore,223
7558,HWC GAROORA,Bandipore,223
7559,HWC HAKBARA,Bandipore,223
7560,HWC MALANGAM,Bandipore,223
7561,KATHPORA SC,Bandipore,223
7562,KEMA SC,Bandipore,223
7563,KETSON SC,Bandipore,223
7564,KHAYAR SC,Bandipore,223
7565,KULHAMA,Bandipore,223
7566,LAHARWALPORA,Bandipore,223
7567,LANKRESHIPORA,Bandipore,223
7568,LAWAYPORA SC,Bandipore,223
7569,MADWAN,Bandipore,223
7570,MALANGAM PAYEEN,Bandipore,223
7571,MARKUNDAL SC,Bandipore,223
7572,NADIHAL NTPHC,Bandipore,223
7573,NAIDKHAI,Bandipore,223
7574,NESBAL,Bandipore,223
7575,NEW DH BANDIPORA,Bandipore,223
7576,NOWGAM,Bandipore,223
7577,NTPHC AMCHIKUNDAL,Bandipore,223
7578,NTPHC ASHAM,Bandipore,223
7579,NTPHC BAGTORE,Bandipore,223
7580,NTPHC SK BALA,Bandipore,223
7581,NUSOO SC,Bandipore,223
7582,OLD DH BANDIPORA,Bandipore,223
7583,PANAR SC,Bandipore,223
7584,PANZINARA,Bandipore,223
7585,PAZALPOORA,Bandipore,223
7586,PHC ASHTANGOO,Bandipore,223
7587,PHC TRIGAM,Bandipore,223
7588,QUIL MUQAM,Bandipore,223
7589,SC KEHNUSA,Bandipore,223
7590,SONERWANI SC,Bandipore,223
7591,SUMBAL CHC,Bandipore,223
7592,UD BANYARI,Bandipore,223
7593,UD GANASTAAN,Bandipore,223
7594,UD GOSHBOUG,Bandipore,223
7595,UD SHAHGUND,Bandipore,223
7596,VIJPORA NTPHC,Bandipore,223
7597,WATAPORA,Bandipore,223
7598,419 FIELD HOSPITAL,Baramulla,225
7599,BARAMULLAH DH,Baramulla,225
7600,BEHRAMPORA NTPHC,Baramulla,225
7601,CHC CHANDOOSA,Baramulla,225
7602,CHC TANGMARG,Baramulla,225
7603,CHC URI,Baramulla,225
7604,DANGWACHA PHC,Baramulla,225
7605,HWC AITSHAMPORA,Baramulla,225
7606,HWC BALKOTE,Baramulla,225
7607,HWC DACHI,Baramulla,225
7608,HWC JAVIND,Baramulla,225
7609,HWC KHOSHAMARG,Baramulla,225
7610,HWC LACHIPORA,Baramulla,225
7611,HWC LIMBER,Baramulla,225
7612,HWC PAHLIPORA YARWAN,Baramulla,225
7613,HWC SALAMABAD,Baramulla,225
7614,HWC SALAMABAD URI,Baramulla,225
7615,NTPHC BABARESHI,Baramulla,225
7616,NTPHC BALHAMA,Baramulla,225
7617,NTPHC BANDIPAYEEN,Baramulla,225
7618,NTPHC BARAMULLA,Baramulla,225
7619,NTPHC DOABGAH,Baramulla,225
7620,NTPHC GARKOTE,Baramulla,225
7621,NTPHC GAWALTA,Baramulla,225
7622,NTPHC HEEVAN,Baramulla,225
7623,NTPHC ISHAM,Baramulla,225
7624,NTPHC KAMALKOTE,Baramulla,225
7625,NTPHC KHAMOO,Baramulla,225
7626,NTPHC LARIDOORA,Baramulla,225
7627,NTPHC NAMBALNAAR,Baramulla,225
7628,NTPHC NAMBLA,Baramulla,225
7629,NTPHC PAKHWARA,Baramulla,225
7630,NTPHC SHALKOTE,Baramulla,225
7631,NTPHC SHITLOO,Baramulla,225
7632,NTPHC TRIKANJAN,Baramulla,225
7633,NTPHC USHKARA,Baramulla,225
7634,PANZALLA PHC,Baramulla,225
7635,PHC BIJHAMA,Baramulla,225
7636,PHC BONIYAR,Baramulla,225
7637,PHC DELINA,Baramulla,225
7638,PHC DHANISAYDEN,Baramulla,225
7639,PHC KHAITANGAN,Baramulla,225
7640,PHC KUNZER,Baramulla,225
7641,PHC MOHURA,Baramulla,225
7642,PHC SHEERI,Baramulla,225
7643,PHC SULTANDAKI,Baramulla,225
7644,PHC WARIKHA,Baramulla,225
7645,S C GOHAN,Baramulla,225
7646,S/C WOLUTHRA,Baramulla,225
7647,SC BRANDOB,Baramulla,225
7648,SC CHATLOORA,Baramulla,225
7649,SC CHATOOSA,Baramulla,225
7650,SC KANGROOSA,Baramulla,225
7651,SC TRAGPORA,Baramulla,225
7652,SC WATERGAM,Baramulla,225
7653,SC ZETHAN,Baramulla,225
7654,SDH ROHAMA,Baramulla,225
7655,SUB CENTER BAGNA,Baramulla,225
7656,SUB CENTER BANALI,Baramulla,225
7657,SUB CENTER BANDI,Baramulla,225
7658,SUB CENTER BASGRAN,Baramulla,225
7659,SUB CENTER BATGRAN,Baramulla,225
7660,SUB CENTER BINNER,Baramulla,225
7661,SUB CENTER BRAMAN,Baramulla,225
7662,SUB CENTER BUDRALI,Baramulla,225
7663,SUB CENTER CHAKLA,Baramulla,225
7664,SUB CENTER CHINKIPORA,Baramulla,225
7665,SUB CENTER CHOOLAN,Baramulla,225
7666,SUB CENTER DARAKASI,Baramulla,225
7667,SUB CENTER DARDKOTE,Baramulla,225
7668,SUB CENTER DAWARAN,Baramulla,225
7669,SUB CENTER FIDARPORA,Baramulla,225
7670,SUB CENTER GINGLE,Baramulla,225
7671,SUB CENTER HATHLANGOO,Baramulla,225
7672,SUB CENTER KHUSH PORA,Baramulla,225
7673,SUB CENTER KUTRU NAREBAL,Baramulla,225
7674,SUB CENTER LACHIPORA B,Baramulla,225
7675,SUB CENTER LAGAMA,Baramulla,225
7676,SUB CENTER MANZGAM,Baramulla,225
7677,SUB CENTER MOTHAL,Baramulla,225
7678,SUB CENTER NADIHAL,Baramulla,225
7679,SUB CENTER NAGANARI,Baramulla,225
7680,SUB CENTER NAIK GARKOTE,Baramulla,225
7681,SUB CENTER NAMBLA B,Baramulla,225
7682,SUB CENTER NAMBLA C,Baramulla,225
7683,SUB CENTER NILOOSA,Baramulla,225
7684,SUB CENTER PARAN PILLAN,Baramulla,225
7685,SUB CENTER PAZALPORA,Baramulla,225
7686,SUB CENTER RAMGAI,Baramulla,225
7687,SUB CENTER RATNIPORA,Baramulla,225
7688,SUB CENTER REBBAN,Baramulla,225
7689,SUB CENTER SAFLIPORA,Baramulla,225
7690,SUB CENTER SHIEKHPORA,Baramulla,225
7691,SUB CENTER SOKARD,Baramulla,225
7692,SUB CENTER SUKHDAR,Baramulla,225
7693,SUB CENTER THAJAL,Baramulla,225
7694,SUB CENTER UROOSA,Baramulla,225
7695,SUB CENTER VENKURA,Baramulla,225
7696,SUB CENTER WAHIGUND,Baramulla,225
